gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
ENSFCAG00000009623:TP53	1	9	0	1	2	232.261941472402	212.642419409599	212.642419409599	114.137987253594	1.31017419136015e-12	0.00503759446607333	1.71274106008923e-12	0.000949476367831642	1.17653642384141e-09	0.753162579506676	1.53804147196013e-09	0.426314889156407	5.69544411632705e-14	5.11450881646169e-11
ENSFCAG00000003470:CTNNB1	0	5	0	0	0	94.1641238153894	0	0	0	1.98164976539239e-07	0.906956026150737	1.28748504024667e-06	1	8.89760744661183e-05	0.974708045047422	0.000578080783070756	1	1.87494126667742e-05	0.00657886176396712
ENSFCAG00000041934:SOCS1	0	1	0	1	1	40.7920039976124	1175.82044774767	1175.82044774767	145.190233785822	0.0193899399472816	0.000493215172195471	0.000227168683797019	0.00672236442059802	0.901659966327765	0.442907224631533	0.0568401438470293	1	2.19783800577966e-05	0.00657886176396712
ENSFCAG00000000620:FBXW7	0	3	0	0	1	65.9728763900757	0	0	39.4917435897436	4.84054721373584e-05	0.897787520529182	0.000253185495977859	0.0232521466576356	0.0144893713264493	0.974708045047422	0.0568401438470293	1	7.67840317852375e-05	0.0172380151357858
ENSFCAG00000019200:PTEN	0	1	0	0	2	44.5264824112778	0	0	146.627760853008	0.0175844164225794	0.936466344083801	0.0595035284857476	0.000593871159091686	0.901659966327765	0.974708045047422	0.994586679088583	0.426314889156407	0.000397566146829065	0.0714028799705
ENSFCAG00000004858:BCOR	0	0	1	0	1	0	105.127009860987	105.127009860987	16.4275139724391	0.596973196188653	0.00678370882335444	0.0222709050535652	0.0503634086325821	0.901659966327765	0.753162579506676	0.994586679088583	1	0.00874089055805038	0.999985321467863
ENSFCAG00000004384:TGFBR2	0	1	0	0	1	24.3667385073535	0	0	48.9567069294342	0.0345249419471165	0.932508695724826	0.106688203476274	0.0190530591916146	0.901659966327765	0.974708045047422	0.994586679088583	1	0.0146323952114	0.999985321467863
ENSFCAG00000009952:ITK	0	1	1	0	0	28.0771650403311	133.897564020663	133.897564020663	0	0.0294494564523908	0.00519841639690766	0.00278286056622512	1	0.901659966327765	0.753162579506676	0.499801757694032	1	0.0191579799281799	0.999985321467863
ENSFCAG00000032144:ACTG1	0	0	1	0	0	0	539.351939556665	539.351939556665	0	0.802666185674057	0.00114043141998676	0.00487591790831476	1	0.901659966327765	0.512053707574057	0.729762380277776	1	0.030832607998426	0.999985321467863
ENSFCAG00000018737:PIK3CA	0	2	0	0	0	34.2847633205413	0	0	0	0.00203981439194978	0.885567781450642	0.00841463343143045	1	0.457938330992725	0.974708045047422	0.994586679088583	1	0.0486179261059202	0.999985321467863
