gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
ENSFCAG00000009623:TP53	0	7	5	0	3	12.5636436441204	136.138728785195	136.138728785195	123.649486191394	0.000469546710849422	2.40355767511247e-08	6.54866537663779e-08	2.61532169180615e-05	0.421652946342781	2.15839479225099e-05	5.88070150822073e-05	0.0234855887924192	4.81144013519952e-11	4.32067324140917e-08
ENSFCAG00000010003:TRAF3	0	0	1	1	0	0	48.3482856265638	48.3482856265638	0	0.289901721115365	0.000864880634234511	0.00174850309248975	1	0.593162865325754	0.388331404771295	0.785077888527898	1	0.0128497408912597	0.999279695492647
ENSFCAG00000000093:KMT2D	2	0	1	0	0	0	3.62947805533077	3.62947805533077	0	0.00107104200793917	0.28794153574189	0.00269898056133622	1	0.480897861564688	0.903071630918427	0.807894848026641	1	0.0186631298000941	0.999279695492647
ENSFCAG00000023517:NOTCH1	1	0	0	0	1	0	0	0	8.40855389587701	0.0139619233558914	0.555323202488755	0.0409497687212346	0.102455410675039	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0271607266118838	0.999279695492647
ENSFCAG00000012831:ARID2	1	0	2	0	0	0	17.6928744034833	17.6928744034833	0	0.072648182542681	0.00987773902461742	0.00420938600053189	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0272365731761799	0.999279695492647
ENSFCAG00000041373:CEBPA	3	0	0	0	1	0	0	0	59.4204475308642	0.125658157882483	0.784476720785639	0.302289382061431	0.0164507001288303	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0313477802278728	0.999279695492647
ENSFCAG00000030594:HOXD11	2	0	0	0	1	0	0	0	63.1013602097673	0.23534067327061	0.800268547567053	0.484530437880116	0.0155113886867613	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0442733886956944	0.999279695492647
ENSFCAG00000008632:KMT2C	2	2	1	0	2	0.409182378326478	3.40450240318225	3.40450240318225	8.75797793699534	0.137902022940992	0.308367497409288	0.198010568581142	0.0400926295734648	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0463306101394589	0.999279695492647
ENSFCAG00000044486:MNX1	2	0	0	0	1	0	0	0	51.5454484605087	0.221224091184189	0.810872805082576	0.464882720140886	0.0188992094575266	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0503837599393371	0.999279695492647
ENSFCAG00000006448:ROS1	0	0	0	0	1	0	0	0	9.26032948532949	0.0446053066698762	0.564716631794225	0.11275345510227	0.0942182093016845	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0589036553510726	0.999279695492647
ENSFCAG00000032144:ACTG1	0	0	0	0	1	0	0	0	56.8919178486997	0.364904212275727	0.839395462912298	0.649853009463157	0.017164719904647	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0613043552783099	0.999279695492647
ENSFCAG00000045414:TAL1	0	0	0	0	1	0	0	0	51.5454484605087	0.317265129470339	0.852605038242023	0.596095861360549	0.0188992094575266	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0618037283343106	0.999279695492647
ENSFCAG00000000449:ELF3	1	0	0	0	1	0	0	0	57.6586552860138	0.392774300052206	0.816178665585697	0.675577465521902	0.0169417413232068	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0626085159308737	0.999279695492647
ENSFCAG00000030557:FOXF1	1	0	0	0	1	0	0	0	46.5029589371981	0.289472001784572	0.832660038476766	0.55802043443268	0.0208901574652605	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0635527969037867	0.999279695492647
ENSFCAG00000028024:KDSR	0	0	0	0	1	0	0	0	33.3718582076616	0.214043037304639	0.791397737228543	0.446233522517702	0.0287877776484071	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0687870801287592	0.999279695492647
ENSFCAG00000027069:GATA6	0	0	0	0	1	0	0	0	33.0623819337112	0.217313013856066	0.800956661197375	0.45257897748586	0.0290465953186214	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0700891831603816	0.999279695492647
ENSFCAG00000001108:SETD3	0	0	0	0	1	0	0	0	35.5338224437062	0.264450041525214	0.755865171435268	0.511202572652521	0.0271008426863907	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0731378651777439	0.999279695492647
ENSFCAG00000041932:RUNX2	1	0	0	0	1	0	0	0	36.5664292497626	0.275704189354943	0.805811628184041	0.535642106319771	0.0263629955338616	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0742783181068907	0.999279695492647
ENSFCAG00000009752:CRTC1	1	0	0	0	1	0	0	0	32.658566581849	0.240823418275433	0.767190587072822	0.481087051039861	0.029391391737199	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0743579161337702	0.999279695492647
ENSFCAG00000011776:LMNA	0	2	0	0	1	2.61953195731162	0	0	32.1674603174603	0.2402761635783	0.750942844207943	0.477182278804373	0.029821915819056	0.593162865325754	0.903071630918427	0.940999163495895	1	0.074743775396691	0.999279695492647
ENSFCAG00000004892:DNM2	0	0	0	0	1	0	0	0	24.6444252432156	0.176024135130327	0.711996615597317	0.373968643922522	0.0384499414472307	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0753748308364002	0.999279695492647
ENSFCAG00000026041:SMO	0	0	0	0	1	0	0	0	26.8735692350642	0.196720437901597	0.747322194557998	0.412641712330119	0.0354138767173871	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0763662802391393	0.999279695492647
ENSFCAG00000023839:ZFHX3	4	0	0	0	0	0	0	0	0	0.00447578570661422	0.45092420071083	0.0148533851668045	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0773791182324153	0.999279695492647
ENSFCAG00000009655:SETDB1	0	0	0	0	1	0	0	0	16.5696058180566	0.116488649956421	0.670825504353316	0.266528816598881	0.0557725983627178	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0774280261816129	0.999279695492647
ENSFCAG00000025491:ELP2	0	0	0	0	1	0	0	0	28.220793022574	0.25248271882604	0.704509995920657	0.483517306889595	0.0338008845203621	0.593162865325754	0.903071630918427	0.940999163495895	1	0.083578662740186	0.999279695492647
ENSFCAG00000018200:PDS5B	0	0	0	0	1	0	0	0	14.762844107047	0.119921441923371	0.647258595577764	0.268780490366637	0.0620267826963593	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0849258959880668	0.999279695492647
ENSFCAG00000015061:TRRAP	1	0	0	0	0	0	0	0	0	0.00630479441299048	0.457251574309427	0.0181908610145207	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0910786569448788	0.999279695492647
ENSFCAG00000024457:PTPRD	1	5	0	0	1	3.01587335489763	0	0	11.182101992217	0.13097665000745	0.620619356978236	0.252300175779155	0.0797568733343454	0.593162865325754	0.903071630918427	0.940999163495895	1	0.0987199848891036	0.999279695492647
ENSFCAG00000025616:FAT1	1	1	0	0	1	0.232037176092543	0	0	4.66347528038176	0.0544910186696089	0.52212309601745	0.12826648065167	0.166589183444911	0.593162865325754	0.903071630918427	0.940999163495895	1	0.103545616294148	0.999279695492647
ENSFCAG00000010165:SPEN	0	1	0	0	1	0.275035367286768	0	0	5.8144498807043	0.10097468745936	0.550912684039322	0.218082296159558	0.139682262948262	0.593162865325754	0.903071630918427	0.940999163495895	1	0.136814025622326	0.999279695492647
ENSFCAG00000014491:PRKD1	0	1	0	0	1	1.10827970986662	0	0	22.9767573696145	0.919489206755885	0.719357456226991	0.93270819144068	0.0410851230783986	0.943658637333468	0.903071630918427	0.942077749510629	1	0.163312942357131	0.999279695492647
ENSFCAG00000030250:CMTR2	0	0	1	0	0	0	32.4861372172507	32.4861372172507	0	0.250772119094804	0.0250100292698888	0.041957655889449	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.175009341938978	0.999279695492647
ENSFCAG00000024678:TET3	4	0	0	0	0	0	0	0	0	0.0133491201951729	0.501968858245151	0.0425037277097335	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.176737449009975	0.999279695492647
ENSFCAG00000018250:LIFR	0	1	0	0	1	0.974157639965855	0	0	19.2368355315747	0.979020534304814	0.698579668536273	0.927444261552661	0.0485472974447033	0.982281569781631	0.903071630918427	0.942077749510629	1	0.184626424373797	0.999279695492647
ENSFCAG00000000945:RNF213	0	1	0	0	0	0.185037523849714	0	0	0	0.019745848720025	0.416030995045468	0.0474602650721393	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.192112624511829	0.999279695492647
ENSFCAG00000012814:ARID1A	1	1	0	0	1	0.428219041663974	0	0	9.36164600048626	0.323618536272438	0.618117879067224	0.542594014904731	0.0933258732172039	0.593162865325754	0.903071630918427	0.940999163495895	1	0.201694017340804	0.999279695492647
ENSFCAG00000009897:CDK12	1	0	0	1	0	0	12.6638581675136	12.6638581675136	0	0.102090811141513	0.0800405864210391	0.0521305649886602	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.206124454260671	0.999279695492647
ENSFCAG00000008744:SEPTIN6	0	0	1	0	0	0	23.8441685644782	23.8441685644782	0	0.235806374462062	0.0353755176849533	0.0541377200821737	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.212015444494934	0.999279695492647
ENSFCAG00000013481:PRDM16	4	0	0	0	0	0	0	0	0	0.0176992278538681	0.538080343123342	0.0550214712291875	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.214585486593259	0.999279695492647
ENSFCAG00000018078:ATR	0	1	0	0	1	0.448936344569644	0	0	8.09052992099512	0.355641252999437	0.552159994816801	0.546979464816573	0.105913480608125	0.593162865325754	0.903071630918427	0.940999163495895	1	0.222951875678198	0.999279695492647
ENSFCAG00000005610:SETD5	1	0	1	0	0	0	9.72489529618849	9.72489529618849	0	0.0941509142136639	0.104497535879643	0.0621326925690519	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.234767321260764	0.999279695492647
ENSFCAG00000009757:UPF1	1	0	1	0	0	0	12.7059601728169	12.7059601728169	0	0.132011237628543	0.0776903220537192	0.0636013463977672	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.238830728531781	0.999279695492647
ENSFCAG00000040513:TPM3	0	0	1	0	0	0	29.8162838073485	29.8162838073485	0	0.438466302626789	0.0275311925722879	0.0653015282986134	1	0.599152219960275	0.903071630918427	0.940999163495895	1	0.24349241009549	0.999279695492647
ENSFCAG00000006065:NF1	2	0	0	0	0	0	0	0	0	0.0244165016810245	0.539410259038426	0.065878045508359	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.24506303812693	0.999279695492647
ENSFCAG00000027260:CLTC	0	0	0	1	0	0	8.63877539647748	8.63877539647748	0	0.0904896447322975	0.110711466924208	0.0668811203346207	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.247783753480221	0.999279695492647
ENSFCAG00000000512:RPS6KA4	1	0	0	1	0	0	15.3025127406062	15.3025127406062	0	0.186942403706221	0.0664603663583974	0.0696591389954279	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.255240933285742	0.999279695492647
ENSFCAG00000001124:MYH9	0	2	0	0	1	1.01894925295126	0	0	10.7928158986433	0.978886648900516	0.572737364446787	0.852644922004128	0.0823157164504791	0.982281569781631	0.903071630918427	0.940999163495895	1	0.256642784295768	0.999279695492647
ENSFCAG00000008986:PREX2	0	0	1	0	0	0	8.36580501952737	8.36580501952737	0	0.0943891073553104	0.114763096407464	0.0711741078202817	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.259260668549209	0.999279695492647
ENSFCAG00000009998:NCOR1	0	0	0	0	0	0	0	0	0	0.0267067893896569	0.549114115614958	0.0717701379009568	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.260833264528659	0.999279695492647
ENSFCAG00000006278:ARID1B	1	0	0	0	0	0	0	0	0	0.026564251089256	0.602649759609053	0.0746485165199408	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.268358776396982	0.999279695492647
ENSFCAG00000010119:SNX29	0	0	0	1	0	0	15.0904647737326	15.0904647737326	0	0.202421046362433	0.0591642044809744	0.0748147687089298	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.268790009951082	0.999279695492647
ENSFCAG00000030907:MAP3K7	0	0	0	1	0	0	20.2331530861443	20.2331530861443	0	0.302160713671934	0.0425424196702914	0.0750903519346453	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.269504018656777	0.999279695492647
ENSFCAG00000029985:KAT6A	3	0	0	0	0	0	0	0	0	0.0262006478322551	0.494055113182986	0.0755549939445854	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.270705571591404	0.999279695492647
ENSFCAG00000011374:PRKDC	1	2	0	0	1	0.566425785011819	0	0	5.20597739379681	0.374648429478925	0.451674661784274	0.50797793902356	0.152716857377508	0.593162865325754	0.903071630918427	0.940999163495895	1	0.275900856121872	0.999279695492647
ENSFCAG00000004825:RASA1	0	0	0	1	0	0	12.8076473314505	12.8076473314505	0	0.173837748251806	0.0711520332600156	0.0778565563268891	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.276615559826501	0.999279695492647
ENSFCAG00000001531:NSD1	0	0	0	0	0	0	0	0	0	0.0282998904132294	0.591582603922955	0.078176027927004	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.277430480219634	0.999279695492647
ENSFCAG00000014803:MED12	2	2	0	0	1	0.839626582502734	0	0	9.38629272097899	0.860790636695165	0.569727787875017	0.84075122387557	0.093111353916652	0.896740129642991	0.903071630918427	0.940999163495895	1	0.277704291547158	0.999279695492647
ENSFCAG00000012737:CIC	2	2	0	0	1	0.755819828134886	0	0	8.63251053717155	0.677936884033623	0.64069070433293	0.822712265288197	0.1001529125189	0.750994481506583	0.903071630918427	0.940999163495895	1	0.288076980144197	0.999279695492647
ENSFCAG00000004858:BCOR	3	0	0	0	0	0	0	0	0	0.0302457209734891	0.56471133402806	0.0867802362077558	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.298903795558523	0.999279695492647
ENSFCAG00000019287:SETD2	0	0	0	0	0	0	0	0	0	0.0326326860415378	0.588223863098212	0.0881216752955167	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.302172462681364	0.999279695492647
ENSFCAG00000005955:PAK5	1	3	1	0	0	4.47360623463982	22.6573538936257	22.6573538936257	0	0.129914172378996	0.0485206987748327	0.0902600513913732	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.307340919041854	0.999279695492647
ENSFCAG00000001819:LRRK2	1	0	0	0	0	0	0	0	0	0.0365241630506705	0.556655289912366	0.0945150901393881	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.317475788283323	0.999279695492647
ENSFCAG00000007234:PTPRS	1	0	0	0	0	0	0	0	0	0.0364949982808896	0.589972387167372	0.0970910717764922	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.323517728895962	0.999279695492647
ENSFCAG00000023397:POLQ	0	0	0	0	0	0	0	0	0	0.0368895941129775	0.583183894286882	0.0974604529502167	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.324378463132033	0.999279695492647
ENSFCAG00000015145:CAD	0	0	0	0	0	0	0	0	0	0.0373545300705223	0.571280477372776	0.0975529957457728	1	0.593162865325754	0.903071630918427	0.940999163495895	1	0.324593887395505	0.999279695492647
