gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
ENSFCAG00000009623:TP53	0	6	0	0	0	125.247123938585	0	0	0	1.17723608639153e-11	0.9387912236441	1.01865182955407e-10	1	1.05715800557959e-08	0.978529053914419	9.14749342939558e-08	1	2.44551523476133e-09	2.19607268081567e-06
ENSFCAG00000027261:TGFBR1	0	1	2	0	0	29.3487655970901	715.880430591205	715.880430591205	0	0.0280447517427094	2.33943073180143e-06	1.2951564736241e-06	1	0.890420659511198	0.00210080879715768	0.000581525256657223	1	1.8853436125843e-05	0.00846519282050351
ENSFCAG00000011205:PTCH1	0	0	1	0	2	0	143.112676378843	143.112676378843	55.8278236914601	0.61165456468542	0.00483583490282435	0.0165895098508531	0.00529508789302005	0.890420659511198	0.434257974273627	0.993748119998465	1	0.0009082922412188	0.271882144204827
ENSFCAG00000030594:HOXD11	0	0	0	0	2	0	0	0	239.120943952802	0.751094298990611	0.957386973199173	0.94958110646425	0.000430185989209267	0.890420659511198	0.978529053914419	0.993748119998465	0.386307018309921	0.00359600570874541	0.807303281613344
ENSFCAG00000041416:IRS2	1	2	0	0	1	11.0914117051382	0	0	30.3375748502994	0.0144640491220532	0.94052159093073	0.0501321479249256	0.0269859048034503	0.890420659511198	0.978529053914419	0.993748119998465	1	0.0102892323398907	0.9999804161436
ENSFCAG00000024529:RB1	0	1	1	0	0	17.0287066929059	164.992188249424	164.992188249424	0	0.0516835020265832	0.00413740046858024	0.0024715477659305	1	0.890420659511198	0.434257974273627	0.739816631268531	1	0.0173080282924013	0.9999804161436
ENSFCAG00000037105:RPL22	0	0	0	0	1	0	0	0	314.193798449612	0.885532772915313	0.970988336576885	0.989037092452955	0.00311271223119352	0.895501241997804	0.978529053914419	0.993748119998465	1	0.0208829365871428	0.9999804161436
ENSFCAG00000008606:DOT1L	0	1	0	0	2	4.8207702232047	0	0	44.5885588558856	0.211688382315568	0.90172816122892	0.454956705226729	0.0074256665063662	0.890420659511198	0.978529053914419	0.993748119998465	1	0.0226024427523176	0.9999804161436
ENSFCAG00000022046:SDC4	0	0	0	0	1	0	0	0	200.648514851485	0.84807575692428	0.963091607571778	0.98076640751431	0.00481479472821067	0.890420659511198	0.978529053914419	0.993748119998465	1	0.0300117906591351	0.9999804161436
ENSFCAG00000011521:TFEB	0	0	0	1	0	0	460.683266408346	460.683266408346	0	0.756073314767884	0.00135332462411109	0.00561402042616788	1	0.890420659511198	0.434257974273627	0.993748119998465	1	0.0347086148294626	0.9999804161436
ENSFCAG00000041347:HOXA13	0	0	0	0	1	0	0	0	103.925641025641	0.734205500240777	0.961280480412549	0.942875658094023	0.00901640290347959	0.890420659511198	0.978529053914419	0.993748119998465	1	0.0490317785999917	0.9999804161436
ENSFCAG00000004050:ERCC4	0	0	1	0	0	0	249.808280113676	249.808280113676	0	0.689018354026501	0.00262985699556606	0.010009933171586	1	0.890420659511198	0.434257974273627	0.993748119998465	1	0.0560974408737591	0.9999804161436
ENSFCAG00000022556:HLF	0	0	0	0	1	0	0	0	81.3875502008032	0.73497650317274	0.94884793879172	0.942373811165444	0.0113202639355353	0.890420659511198	0.978529053914419	0.993748119998465	1	0.0591057631614805	0.9999804161436
