gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
ENSFCAG00000003112:KIT	0	13	0	0	3	301.502054760762	0	0	117.870765306122	0	0.927692313417861	0	0.000242294945884228	0	0.98786254732218	0	0.217580861404037	0	0
ENSFCAG00000028515:RARA	0	2	0	0	1	98.0215619950046	0	0	83.1629589632829	0.000150275682253675	0.953269824261737	0.000757033326030387	0.0114537905273013	0.0449825208879335	0.98786254732218	0.226605308925096	1	0.000109734917422499	0.0492709779227022
ENSFCAG00000025776:RAC2	0	2	0	0	0	212.759293782601	0	0	0	2.95508446641612e-05	0.963064275429148	0.000162582113406806	1	0.0132683292542084	0.98786254732218	0.072999368919656	1	0.00158100169536357	0.473246507478829
ENSFCAG00000030040:ATRX	0	0	0	1	1	0	139.671977819682	139.671977819682	15.4822878970647	0.641978042365061	0.00497174538859801	0.0173653667226319	0.0514330678338309	0.923899131349337	0.98786254732218	0.997307755288083	1	0.00716376691454079	0.999996482275524
ENSFCAG00000006262:CREBBP	0	0	1	0	1	0	124.12552342403	124.12552342403	15.7482413087935	0.634263644382153	0.00566001252555537	0.0194235444597586	0.0507305660549445	0.923899131349337	0.98786254732218	0.997307755288083	1	0.00780656931282231	0.999996482275524
ENSFCAG00000025491:ELP2	0	1	0	0	1	32.8774943600205	0	0	50.7974274406332	0.024720882439954	0.923084527693127	0.0799509334082101	0.018211231007694	0.923899131349337	0.98786254732218	0.997307755288083	1	0.0109667148732419	0.999996482275524
ENSFCAG00000029985:KAT6A	0	1	0	0	1	10.9581399119035	0	0	19.1278936910084	0.0849280263331641	0.921373610716309	0.225626584814614	0.0432403653323062	0.923899131349337	0.98786254732218	0.997307755288083	1	0.0549258536760293	0.999996482275524
ENSFCAG00000012114:OMD	0	0	0	0	1	0	0	0	92.5587740384616	0.856605659710074	0.967936088564032	0.983012442233814	0.0103403862467752	0.923899131349337	0.98786254732218	0.997307755288083	1	0.0568089545091366	0.999996482275524
ENSFCAG00000010119:SNX29	0	0	0	1	0	0	241.355434973929	241.355434973929	0	0.785840584804125	0.00273311913785368	0.0108257608499084	1	0.923899131349337	0.98786254732218	0.997307755288083	1	0.0598212785817217	0.999996482275524
ENSFCAG00000029172:KMT5A	0	0	0	0	1	0	0	0	76.8551896207585	0.821444580190973	0.953432211224329	0.973193476016335	0.0123463594320933	0.923899131349337	0.98786254732218	0.997307755288083	1	0.0651422698534672	0.999996482275524
ENSFCAG00000000093:KMT2D	0	1	0	0	2	4.49938390500664	0	0	14.5464488099736	0.228462475777953	0.876258177959294	0.47837592218924	0.0284918218180087	0.923899131349337	0.98786254732218	0.997307755288083	1	0.0721765676180028	0.999996482275524
ENSFCAG00000007992:EZR	0	0	0	0	1	0	0	0	60.163203125	0.808257471156221	0.92915125594177	0.96715370864118	0.0155547572222807	0.923899131349337	0.98786254732218	0.997307755288083	1	0.0781796319977128	0.999996482275524
