gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
ENSFCAG00000000620:FBXW7	0	18	7	0	9	39.9539682551399	131.70903943204	131.70903943204	50.2786885245902	5.07093256274516e-11	1.3056455916427e-10	2.39808173319034e-14	4.25867193993193e-07	3.84376688256083e-08	9.89679358465168e-08	1.81774595375828e-11	0.00032280733304684	0	0
ENSFCAG00000018737:PIK3CA	0	15	0	0	0	24.5512315630001	0	0	0	4.96413690154185e-08	0.699766179284716	1.89269548145354e-07	1	1.88140788568436e-05	0.907538256581933	7.17331587470893e-05	1	3.11917987994015e-06	0.00118216917449732
ENSFCAG00000006820:TRMT5	0	0	0	3	0	0	118.514285053608	118.514285053608	0	0.446372937093856	5.89366837766558e-06	1.74315782925927e-05	1	0.676976246753088	0.00223370031513526	0.00440437878192842	1	0.000208433341265635	0.0526641575597837
ENSFCAG00000009623:TP53	0	0	1	0	3	0	28.2786305952781	28.2786305952781	24.2190214472978	0.371138681935492	0.0292143518016353	0.0622004504638853	0.00209863168019452	0.670860023978978	0.907538256581933	0.952962659573852	0.744834680013068	0.00129803043770771	0.245976767945611
ENSFCAG00000018328:ADGRG2	0	0	2	0	1	0	32.1617640929928	32.1617640929928	4.09969736828035	0.25760248403798	0.00182513384507954	0.00353734396983929	0.186295003159626	0.670860023978978	0.461150484856764	0.670326682284546	1	0.00548595778234029	0.745665293425456
ENSFCAG00000036037:EHF	0	2	1	0	1	8.79393924847303	36.7608613455935	36.7608613455935	13.0526190354595	0.0278285000072621	0.0217800205400831	0.0117502544681962	0.0697462828667166	0.670860023978978	0.907538256581933	0.952962659573852	1	0.00664379575185636	0.745665293425456
ENSFCAG00000045341:EVA1A	0	0	0	1	1	0	88.4244412022831	88.4244412022831	29.7155369530675	0.598976982823687	0.00821077534992531	0.0264703958389728	0.032252224949059	0.749670858398714	0.907538256581933	0.952962659573852	1	0.00688609110023508	0.745665293425456
ENSFCAG00000023993:GAL	0	1	0	0	2	3.53592402033614	0	0	33.5191256830601	0.296123094319248	0.851447047718792	0.569314858880526	0.0039305260159001	0.670860023978978	0.907538256581933	0.952962659573852	0.744834680013068	0.0158928736481602	0.999585556693042
ENSFCAG00000042915:MREG	0	0	0	0	2	0	0	0	38.975727538442	0.584438372599483	0.861929849993609	0.848164422749594	0.00296999658667034	0.73957309921604	0.907538256581933	0.952962659573852	0.744834680013068	0.0175926990870816	0.999585556693042
ENSFCAG00000000093:KMT2D	0	0	0	0	2	0	0	0	1.58288277687288	0.00667089986440939	0.49736878904176	0.0200399454142037	0.289871883748477	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0357158329119929	0.999585556693042
ENSFCAG00000002212:PKD1	0	0	0	0	1	0	0	0	0.97439318846105	0.00393221004237099	0.554626361741487	0.0131415599505945	0.455998080576551	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0366577338283939	0.999585556693042
ENSFCAG00000045633:MACF1	0	0	1	0	0	0	2.32985979784032	2.32985979784032	0	0.00247876693506799	0.458302601495028	0.00780400073176524	1	0.626301778927178	0.907538256581933	0.952962659573852	1	0.0456777431052945	0.999585556693042
ENSFCAG00000013509:FAM83F	0	0	0	0	2	0	0	0	16.2714202344952	0.327729796887958	0.829949821613946	0.605327316952191	0.014290937918485	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0497424969032179	0.999585556693042
ENSFCAG00000022796:PGBD5	0	0	0	0	2	0	0	0	15.5181137421575	0.313564242567012	0.819024250669268	0.58626914572968	0.0154948073767274	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0517906694397162	0.999585556693042
ENSFCAG00000007866:WASF2	0	0	0	0	2	0	0	0	16.7931491398097	0.405664060494641	0.822587620795781	0.69013158008554	0.0135376182118712	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0530028086976438	0.999585556693042
ENSFCAG00000007130:GJC2	0	0	0	0	2	0	0	0	12.8524254919709	0.236375203953536	0.833061640247467	0.485170635395531	0.02124976800611	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0574734663591508	0.999585556693042
ENSFCAG00000029117:EHD2	0	0	0	0	2	0	0	0	12.75461403465	0.272847261219957	0.816709741507594	0.533631981573241	0.0215191662350506	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0627776787838313	0.999585556693042
ENSFCAG00000003365:TTLL10	0	0	0	0	2	0	0	0	10.1083008694391	0.226600686754887	0.769107382025797	0.461109474213409	0.0313155178919106	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0756326553229457	0.999585556693042
ENSFCAG00000011030:PIK3R1	0	0	0	0	2	0	0	0	11.5423986511915	0.332702676404552	0.731031572599522	0.589631202860749	0.0253322067380519	0.670860023978978	0.907538256581933	0.952962659573852	1	0.077729430952543	0.999585556693042
ENSFCAG00000011505:GIT2	0	0	0	0	2	0	0	0	10.6477527582783	0.283195553238039	0.745736705079564	0.533434261341598	0.0288375268175348	0.670860023978978	0.907538256581933	0.952962659573852	1	0.079598900820864	0.999585556693042
ENSFCAG00000009543:TERT	0	0	0	0	2	0	0	0	6.43114460534538	0.105888128229129	0.741937910327207	0.256279642944313	0.0616498178327387	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0813326894694182	0.999585556693042
ENSFCAG00000000185:LRP1	1	0	0	0	0	0	0	0	0	0.00584066799497573	0.429499529792372	0.0163832527960434	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0837429251848	0.999585556693042
ENSFCAG00000001949:TNRC18	2	0	0	0	1	0	0	0	1.40836662533866	0.0146869430537421	0.602278353142245	0.0444848866178457	0.378350899634471	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0855773512497574	0.999585556693042
ENSFCAG00000006262:CREBBP	0	0	0	0	2	0	0	0	3.42731346452557	0.0479779016630053	0.624078184849086	0.125497620069506	0.137908368267778	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0875160395391781	0.999585556693042
ENSFCAG00000001662:PFAS	0	0	0	0	2	0	0	0	5.67735868615517	0.10732317607457	0.680385825560953	0.251214811008861	0.0732937542628784	0.670860023978978	0.907538256581933	0.952962659573852	1	0.0919652898414642	0.999585556693042
ENSFCAG00000029191:RPS2	0	3	0	0	0	11.3108061569853	0	0	0	0.00571091578308158	0.862465665667465	0.0212282163856805	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.103008307105638	0.999585556693042
ENSFCAG00000042038:PARD6B	0	0	1	0	0	0	87.3991527864023	87.3991527864023	0	0.460610355943989	0.00831726537205835	0.0234207501367825	1	0.683253717819068	0.907538256581933	0.952962659573852	1	0.111345358570612	0.999585556693042
ENSFCAG00000025878:HMCN1	1	0	0	0	0	0	0	0	0	0.00889423587189531	0.437954680398104	0.0241664794751704	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.114133177432911	0.999585556693042
ENSFCAG00000045801:ZBTB7A	0	0	1	0	0	0	51.7812146094281	51.7812146094281	0	0.24442999969044	0.0148626309542579	0.0261535522767469	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.121451088135124	0.999585556693042
ENSFCAG00000005749:MYO15B	0	0	0	0	1	0	0	0	1.4716862347673	0.0271832264348534	0.559567698048287	0.0735496554040299	0.369256752935007	0.670860023978978	0.907538256581933	0.952962659573852	1	0.125094568116334	0.999585556693042
ENSFCAG00000011685:FASN	0	0	1	0	0	0	8.19816222869288	8.19816222869288	0	0.0295221717623783	0.117391894559768	0.0274788120505871	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.126247006515072	0.999585556693042
ENSFCAG00000042654:MSRB3	0	0	1	0	0	0	69.2313558399493	69.2313558399493	0	0.429302416406496	0.0107644405039103	0.0283181266806665	1	0.670950993064174	0.907538256581933	0.952962659573852	1	0.129251099205241	0.999585556693042
ENSFCAG00000001331:SLC5A1	2	2	0	0	2	2.04314530073476	0	0	8.38816959035538	0.479955711892808	0.690380859498765	0.699905460999077	0.0417823390125228	0.691893260035906	0.907538256581933	0.952962659573852	1	0.132535067844102	0.999585556693042
ENSFCAG00000004607:HTT	0	0	0	0	1	0	0	0	1.33393527869548	0.0286090871741544	0.534719931041231	0.0751552950572164	0.389653538394777	0.670860023978978	0.907538256581933	0.952962659573852	1	0.132679287840345	0.999585556693042
ENSFCAG00000027926:ZBTB9	0	0	1	0	0	0	62.3070212394648	62.3070212394648	0	0.401911299683063	0.0120993844175925	0.0302147859049882	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.135949129076292	0.999585556693042
ENSFCAG00000018843:CACNA1H	0	0	0	0	1	0	0	0	1.86965225809126	0.0342507780491417	0.642446047734874	0.0954789531235606	0.321009355222785	0.670860023978978	0.907538256581933	0.952962659573852	1	0.137467743722852	0.999585556693042
ENSFCAG00000031051:RAI1	0	0	1	0	0	0	15.3308963349898	15.3308963349898	0	0.0684909395471103	0.0581213934193227	0.0316028394079729	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.140775110691092	0.999585556693042
ENSFCAG00000002901:PCLO	1	0	0	0	0	0	0	0	0	0.0121132467837067	0.529762837212717	0.0352767184257694	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.153260834430302	0.999585556693042
ENSFCAG00000005275:MLN	0	0	0	1	0	0	69.3192190837171	69.3192190837171	0	0.67561553299537	0.0107493161729298	0.035412163914831	1	0.800182146891391	0.907538256581933	0.952962659573852	1	0.153713576521499	0.999585556693042
ENSFCAG00000032495:BLOC1S2	0	0	0	0	1	0	0	0	22.2866527148006	0.593829969719429	0.864900872414866	0.854981917423721	0.042417116322716	0.748956933523007	0.907538256581933	0.952962659573852	1	0.156555335146843	0.999585556693042
ENSFCAG00000000049:SYNE1	0	1	0	0	0	0.182854448255117	0	0	0	0.0185915585835621	0.297251510182181	0.0364065023397616	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.15702153164156	0.999585556693042
ENSFCAG00000008756:ALMS1	0	0	0	0	1	0	0	0	0.997118208087224	0.031737381484845	0.551872442191454	0.0834673169837226	0.451104083296673	0.670860023978978	0.907538256581933	0.952962659573852	1	0.161128276876114	0.999585556693042
ENSFCAG00000045703:UCMA	0	0	0	0	1	0	0	0	21.1610641938511	0.595430832357907	0.886519682951496	0.859715075347714	0.0445443864912265	0.749280934633176	0.907538256581933	0.952962659573852	1	0.163231552194349	0.999585556693042
ENSFCAG00000045564:RAC3	1	0	0	0	1	0	0	0	20.339275293119	0.55881250973219	0.877854145609956	0.833024236517949	0.0462374208307519	0.724068175003418	0.907538256581933	0.952962659573852	1	0.163953251735048	0.999585556693042
ENSFCAG00000029684:VKORC1	0	0	0	0	1	0	0	0	20.2410179245532	0.551841728150525	0.890359699072191	0.829845919188428	0.0464485044752237	0.721200051617411	0.907538256581933	0.952962659573852	1	0.164045110779507	0.999585556693042
ENSFCAG00000001343:PMVK	0	0	0	0	1	0	0	0	19.7636354263326	0.541571879856967	0.887577837244514	0.821757600213779	0.0475021117052851	0.721200051617411	0.907538256581933	0.952962659573852	1	0.165637800563812	0.999585556693042
ENSFCAG00000015118:PTPRF	0	0	0	0	1	0	0	0	1.95060088937733	0.0484426838880587	0.632280425016065	0.127228416938343	0.312732405146621	0.670860023978978	0.907538256581933	0.952962659573852	1	0.168073515642186	0.999585556693042
ENSFCAG00000023492:REEP6	0	0	0	0	1	0	0	0	18.1380550233009	0.506792945562274	0.85319200458003	0.788626246409595	0.0514785025198934	0.704517639601136	0.907538256581933	0.952962659573852	1	0.170673224241666	0.999585556693042
ENSFCAG00000022048:SPATA4	0	0	1	0	0	0	53.1482608716821	53.1482608716821	0	0.524339939326604	0.01443785098581	0.0409839439183878	1	0.716794488998891	0.907538256581933	0.952962659573852	1	0.171910222492765	0.999585556693042
ENSFCAG00000009725:CRIP3	0	2	0	0	0	13.7277743149068	0	0	0	0.0119284902885752	0.863557318570354	0.0413660876788544	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.173129233271743	0.999585556693042
ENSFCAG00000018732:SUPT4H1	0	0	0	0	1	0	0	0	17.1716832392726	0.499736561980039	0.869925927826459	0.785719542254196	0.0541745512168353	0.700185423254842	0.907538256581933	0.952962659573852	1	0.176934080801903	0.999585556693042
ENSFCAG00000028936:CCDC120	0	0	1	0	0	0	34.4672160050675	34.4672160050675	0	0.278430959687531	0.0234070146908145	0.0425792616195789	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.176975930370356	0.999585556693042
ENSFCAG00000040829:KCNK3	2	0	0	0	1	0	0	0	10.4226137074192	0.255953151070842	0.833051470909455	0.516157111495066	0.0854297766450566	0.670860023978978	0.907538256581933	0.952962659573852	1	0.181734107554912	0.999585556693042
ENSFCAG00000031387:BSN	1	0	0	0	0	0	0	0	0	0.0147631946728853	0.599324671303953	0.0445892343962314	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.183273472772312	0.999585556693042
ENSFCAG00000003849:CHD7	0	0	1	0	0	0	5.57930194535835	5.57930194535835	0	0.0359696415015278	0.180124673737007	0.0451588401666875	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.185041473603804	0.999585556693042
ENSFCAG00000001757:NDUFV1	0	0	0	1	0	0	38.6358090516883	38.6358090516883	0	0.361487723424774	0.0206023024090034	0.045210706917452	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.185202104680527	0.999585556693042
ENSFCAG00000002685:ADGRG5	0	0	1	0	0	0	39.2919536180922	39.2919536180922	0	0.388556038554488	0.0202183721417666	0.0465048688896994	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.189191026910893	0.999585556693042
ENSFCAG00000043727:HAND2	0	0	0	0	1	0	0	0	15.1807634434149	0.478972142322234	0.867372497915511	0.767554854556667	0.0607273318900844	0.691893260035906	0.907538256581933	0.952962659573852	1	0.18951824918273	0.999585556693042
ENSFCAG00000041279:FBXO2	0	0	0	0	1	0	0	0	14.0600359408809	0.449099450018203	0.83906480961736	0.735588373762362	0.0651647424797134	0.679475814598399	0.907538256581933	0.952962659573852	1	0.193555443924247	0.999585556693042
ENSFCAG00000002443:ABHD17A	0	0	0	0	1	0	0	0	13.4723173967283	0.427775713495673	0.864765551419756	0.719693183843017	0.0677614646237353	0.670860023978978	0.907538256581933	0.952962659573852	1	0.196078948621128	0.999585556693042
ENSFCAG00000044734:EN2	0	0	0	0	1	0	0	0	12.3961263620784	0.382969356677103	0.882540149894623	0.676049323499036	0.0730955062140465	0.670860023978978	0.907538256581933	0.952962659573852	1	0.198034185946868	0.999585556693042
ENSFCAG00000009177:NR1H2	0	0	0	1	0	0	34.0035892222577	34.0035892222577	0	0.368774247165347	0.0237643450525081	0.0518308327867325	1	0.670860023978978	0.907538256581933	0.952962659573852	1	0.205238180851578	0.999585556693042
ENSFCAG00000019404:SEMA6B	0	0	0	0	1	0	0	0	3.23044773352545	0.0938282837219762	0.744426694701805	0.232967916711855	0.222576153091607	0.670860023978978	0.907538256581933	0.952962659573852	1	0.20530408987757	0.999585556693042
