gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
ENSFCAG00000023460:ELF4	0	1	0	0	1	33.3851862133515	0	0	116.857207890744	0.0242574368614765	0.950687117291544	0.0788681336135653	0.00852078975025259	0.912782447838188	0.985591316192103	0.996242520810137	1	0.0055812667154852	0.999992931816664
ENSFCAG00000009047:CD274	0	2	0	0	0	130.097990200452	0	0	0	0.000191006371538127	0.96474797607539	0.000946752094734382	1	0.103248223374751	0.985591316192103	0.494500810588286	1	0.00753848825581138	0.999992931816664
ENSFCAG00000002154:STAT3	0	1	0	0	1	24.8737164341245	0	0	99.881841763943	0.0337360844554816	0.926861418924338	0.104535571999153	0.00996167062439887	0.912782447838188	0.985591316192103	0.996242520810137	1	0.00819254029297789	0.999992931816664
ENSFCAG00000001953:JAK1	0	3	0	0	0	52.1046696228168	0	0	0	0.000229951499721048	0.922604771118324	0.00110133810821444	1	0.103248223374751	0.985591316192103	0.494500810588286	1	0.00860280458429419	0.999992931816664
ENSFCAG00000003659:DNMT3A	0	1	0	0	1	16.9589172912293	0	0	72.9942180094787	0.051883553723635	0.923873460369891	0.150419794682051	0.013605913830714	0.912782447838188	0.985591316192103	0.996242520810137	1	0.0147182705648778	0.999992931816664
ENSFCAG00000041416:IRS2	0	0	1	0	0	0	741.496977581639	741.496977581639	0	0.678889781837005	0.000809187763006647	0.0033603543547438	1	0.912782447838188	0.675079809576999	0.996242520810137	1	0.0224999543849574	0.999992931816664
ENSFCAG00000023466:POT1	0	2	0	0	0	54.5954238658334	0	0	0	0.00111072818532154	0.929386710564469	0.00484239563188782	1	0.307245323581237	0.985591316192103	0.996242520810137	1	0.0306540384407982	0.999992931816664
ENSFCAG00000028112:STAT5B	0	2	0	0	0	48.9976399344758	0	0	0	0.0013685760515868	0.925804734850822	0.00586544610975603	1	0.307245323581237	0.985591316192103	0.996242520810137	1	0.0360060775844726	0.999992931816664
ENSFCAG00000025854:CASP8	0	0	0	0	1	0	0	0	160.435208333333	0.833731015657318	0.951799141658809	0.976422480439482	0.00621357986905863	0.912782447838188	0.985591316192103	0.996242520810137	1	0.0370387775129436	0.999992931816664
ENSFCAG00000002457:TBL1XR1	0	0	0	0	1	0	0	0	143.941869158879	0.823560547463626	0.940552728401531	0.972740382716602	0.00692307231551937	0.912782447838188	0.985591316192103	0.996242520810137	1	0.0404097061087402	0.999992931816664
ENSFCAG00000039893:CHN1	0	0	1	0	0	0	333.030883802756	333.030883802756	0	0.814476323208781	0.00192210432412843	0.00791678968964371	1	0.912782447838188	0.675079809576999	0.996242520810137	1	0.0462243101583774	0.999992931816664
ENSFCAG00000000620:FBXW7	0	0	0	1	0	0	254.907010080223	254.907010080223	0	0.792395388560303	0.00257060957808497	0.0102604427470407	1	0.912782447838188	0.675079809576999	0.996242520810137	1	0.0572477225781978	0.999992931816664
ENSFCAG00000011321:INPP5D	0	0	1	0	0	0	196.319133792578	196.319133792578	0	0.726305908921355	0.00341808984594594	0.0129572395502167	1	0.912782447838188	0.675079809576999	0.996242520810137	1	0.0692707062427753	0.999992931816664
ENSFCAG00000013185:SETD1B	0	0	0	0	1	0	0	0	72.1732895970009	0.737574379285895	0.945887024017138	0.943236371882555	0.013759598982602	0.912782447838188	0.985591316192103	0.996242520810137	1	0.0693633244330046	0.999992931816664
ENSFCAG00000005090:AMER1	0	0	0	0	1	0	0	0	67.9690203000883	0.749417004563486	0.936234263170053	0.947232128943954	0.0146044376128804	0.912782447838188	0.985591316192103	0.996242520810137	1	0.0730512912816241	0.999992931816664
ENSFCAG00000034298:CUX1	0	0	1	0	0	0	164.733313462243	164.733313462243	0	0.661886079299908	0.00414130170656646	0.0149055954915168	1	0.912782447838188	0.675079809576999	0.996242520810137	1	0.0775988073756469	0.999992931816664
ENSFCAG00000012814:ARID1A	0	0	1	0	0	0	152.383113311091	152.383113311091	0	0.626341966286008	0.00451055552055901	0.015740987927171	1	0.912782447838188	0.675079809576999	0.996242520810137	1	0.0810894989646073	0.999992931816664
ENSFCAG00000000916:BRD4	0	0	0	0	1	0	0	0	56.5410425844347	0.705834523953186	0.922015301533593	0.926789889610818	0.017530140360681	0.912782447838188	0.985591316192103	0.996242520810137	1	0.0831811525081042	0.999992931816664
ENSFCAG00000014299:GRIN2A	0	2	0	0	0	25.4852940942275	0	0	0	0.00477516884297657	0.929264896230616	0.0184426110805739	1	0.707306986389628	0.985591316192103	0.996242520810137	1	0.0920856441105601	0.999992931816664
ENSFCAG00000035249:EIF1AX	0	1	0	0	0	142.629312316573	0	0	0	0.0048500479091651	0.962544947855252	0.0189043569917268	1	0.707306986389628	0.985591316192103	0.996242520810137	1	0.0939237050719784	0.999992931816664
